,0,1
33869,18081,2627
33870,4383,20908
33871,6143,3756
33872,9471,1094
33873,17028,3360
33874,18871,13009
33875,18272,2266
33876,12100,19502
33877,6297,17454
33878,4942,6518
33879,15353,302
33880,15152,16340
33881,8968,15798
33882,3466,9043
33883,5960,6586
33884,292,9345
33885,8530,16236
33886,16622,21089
33887,21990,3268
33888,21209,14551
33889,9648,4337
33890,20852,21671
33891,6451,15291
33892,19125,4878
33893,9064,10957
33894,4867,11975
33895,7681,11875
33896,9946,10349
33897,1058,2026
33898,21530,2720
33899,19190,15551
33900,4506,5946
33901,18104,17125
33902,6850,3498
33903,10934,15950
33904,11734,11626
33905,8227,14163
33906,10882,1758
33907,5274,5426
33908,21523,19365
33909,12817,7233
33910,6533,17627
33911,16385,6076
33912,3290,6995
33913,16095,2861
33914,12903,169
33915,4878,2061
33916,19855,11563
33917,21806,14397
33918,1545,7315
33919,9772,11091
33920,12533,19442
33921,5321,636
33922,3770,20989
33923,17028,18504
33924,11430,11902
33925,4044,2198
33926,11434,6835
33927,10681,19580
33928,7895,18478
33929,18895,5568
33930,10528,16009
33931,4420,2960
33932,5079,935
33933,20182,21495
33934,5228,18392
33935,577,5284
33936,13652,11085
33937,6238,3377
33938,7525,21832
33939,9049,9797
33940,8931,2160
33941,21365,19633
33942,5971,11352
33943,19226,15946
33944,5341,6965
33945,11913,9098
33946,17761,22383
33947,11697,13946
33948,18439,17586
33949,19898,14269
33950,3323,16369
33951,8991,7834
33952,8899,2640
33953,12579,19368
33954,5006,3206
33955,14156,16064
33956,21553,188
33957,20408,14662
33958,4580,15737
33959,11527,9222
33960,3471,13067
33961,8334,7996
33962,7386,8199
33963,17865,17658
33964,4775,9246
33965,11125,6572
33966,5501,3108
33967,2950,17860
33968,12724,2883
33969,11510,8206
33970,7501,14837
33971,11195,20623
33972,2105,4177
33973,15510,19180
33974,16731,21544
33975,17122,7938
33976,3049,8679
33977,18514,21792
33978,12024,14503
33979,5512,17903
33980,16033,1914
33981,9113,19685
33982,7182,283
33983,9966,19360
33984,21608,10905
33985,15505,11691
33986,17503,12714
33987,12974,3020
33988,5622,19214
33989,17312,12129
33990,13811,19507
33991,9873,8275
33992,1676,14871
33993,1011,15615
33994,13738,17616
33995,17431,4557
33996,4614,7734
33997,9537,2043
33998,8381,7517
33999,2753,17559
34000,20528,3606
34001,3175,18814
34002,1357,8913
34003,11141,4997
34004,15156,17996
34005,21006,1537
34006,17827,6044
34007,12654,2348
34008,4654,14712
34009,8980,21759
34010,22036,15499
34011,1037,14995
34012,13235,5372
34013,20690,15119
34014,7102,6050
34015,21853,15429
34016,6445,13299
34017,4360,4161
34018,1274,781
34019,12546,1002
34020,20359,2336
34021,9638,20981
34022,17656,637
34023,18655,67
34024,4002,13637
34025,13889,22112
34026,1516,20444
34027,1853,2544
34028,11444,5911
34029,21292,10240
34030,6327,4732
34031,11691,6197
34032,3670,18660
34033,182,14848
34034,13491,9386
34035,20568,10181
34036,9405,17171
34037,20815,5816
34038,21906,14094
34039,8261,3450
34040,13426,20612
34041,10625,947
34042,11443,20645
34043,10150,1006
34044,19468,8595
34045,16860,9964
34046,15683,6238
34047,12114,4912
34048,13901,19227
34049,1616,8512
34050,11908,7380
34051,6315,15029
34052,6308,19972
34053,5101,7869
34054,16988,7274
34055,2220,5154
34056,20171,316
34057,12229,16349
34058,12435,7953
34059,13428,2700
34060,7886,10678
34061,3622,15040
34062,18404,12109
34063,15304,1483
34064,16990,14491
34065,11479,5559
34066,20025,1037
34067,21906,5946
34068,16713,12480
34069,19924,6963
34070,19318,5393
34071,6399,4071
34072,10187,4123
34073,20534,15139
34074,4484,5119
34075,6952,20228
34076,4220,17981
34077,7559,3733
34078,5240,14339
34079,12320,686
34080,3491,17298
34081,6954,12728
34082,13109,5595
34083,11112,10807
34084,262,20555
34085,4221,19066
34086,18577,20380
34087,19222,14128
34088,12574,6065
34089,2658,20678
34090,14076,17903
34091,5601,8573
34092,15893,19992
34093,22349,21405
34094,18048,5070
34095,4399,18868
34096,20314,9086
34097,3275,17022
34098,12730,410
34099,4944,19210
34100,8649,9979
34101,22279,17686
34102,11822,19214
34103,179,14677
34104,10985,21122
34105,16584,1979
34106,19519,21339
34107,10930,972
34108,12789,4216
34109,2358,877
34110,15588,777
34111,8816,15558
34112,20240,10961
34113,6703,6620
34114,18307,9058
34115,3897,4699
34116,3136,3219
34117,4607,14906
34118,11605,662
34119,2989,1388
34120,7583,12704
34121,3406,1958
34122,20642,16779
34123,22428,6420
34124,3849,16104
34125,4608,21926
34126,7098,7496
34127,19434,1776
34128,12164,5335
34129,13478,11902
34130,18841,5900
34131,15444,12485
34132,13956,15648
34133,5276,17403
34134,9181,17424
34135,7808,20396
34136,4411,14119
34137,1020,22279
34138,14555,16545
34139,3060,8642
34140,21697,16163
34141,14461,3970
34142,3825,16286
34143,8559,21359
34144,7759,21536
34145,20804,21035
34146,17757,19991
34147,170,18744
34148,14481,1818
34149,15363,9295
34150,13994,2610
34151,21110,17232
34152,6738,15002
34153,10349,14099
34154,21583,22435
34155,5771,7306
34156,7080,4920
34157,6481,18717
34158,21413,8593
34159,10716,6186
34160,19445,15675
34161,13177,15745
34162,4975,3733
34163,5933,19319
34164,5373,1462
34165,7557,472
34166,19377,21445
34167,15760,4927
34168,9179,14385
34169,20278,2179
34170,1041,122
34171,5119,5077
34172,13834,338
34173,14554,11034
34174,14561,11667
34175,3132,7636
34176,11855,7253
34177,6999,1237
34178,3669,5648
34179,6606,10917
34180,12221,439
34181,20857,12277
34182,661,22039
34183,7796,9114
34184,3838,19516
34185,3243,15872
34186,20399,10721
34187,19268,16023
34188,8812,5019
34189,11896,2946
34190,5693,12431
34191,7256,10521
34192,4333,17723
34193,18645,10122
34194,15800,17457
34195,5983,7742
34196,11398,14568
34197,14789,274
34198,5065,2173
34199,8560,4760
34200,13830,11720
34201,5340,9922
34202,13036,6244
34203,7061,5996
34204,3139,9824
34205,12773,6905
34206,19891,9722
34207,6874,16094
34208,5740,6296
34209,19094,10154
34210,11981,3785
34211,19484,19210
34212,17996,10742
34213,5726,17281
34214,7443,6979
34215,19965,14092
34216,3981,20652
34217,18665,16480
34218,1702,2188
34219,18554,15288
34220,17370,6620
34221,21403,11865
34222,12532,10810
34223,771,7102
34224,10792,180
34225,2344,10635
34226,12023,1654
34227,21837,10826
34228,12721,539
34229,2982,3141
34230,3350,9543
34231,3030,13725
34232,752,19917
34233,8869,11440
34234,9440,1700
34235,18821,5620
34236,10055,20556
34237,13714,17542
34238,3351,7495
34239,12202,20266
34240,8706,12290
34241,1271,6303
34242,13761,4791
34243,20089,10279
34244,8713,20912
34245,14635,18485
34246,14921,22367
34247,15373,17794
34248,783,11232
34249,6691,2530
34250,9337,12398
34251,8752,19534
34252,20272,6464
34253,2373,422
34254,7422,14559
34255,1002,4732
34256,5403,3055
34257,19932,10258
34258,19347,13504
34259,2707,6690
34260,21814,14518
34261,735,7171
34262,9874,3606
34263,10812,12753
34264,9709,12254
34265,19908,14290
34266,4669,5133
34267,17417,10489
34268,8599,17676
34269,11844,8838
34270,16014,22284
34271,2248,8789
34272,5643,18035
34273,914,6302
34274,19602,6663
34275,4336,18529
34276,10884,22268
34277,2249,3083
34278,2261,21683
34279,3396,13254
34280,19826,11684
34281,20841,15833
34282,18808,21003
34283,21104,14659
34284,21111,22143
34285,2345,8801
34286,12915,7495
34287,9828,13003
34288,1110,10570
34289,2552,5065
34290,13681,7059
34291,17939,6309
34292,1348,6565
34293,7061,5869
34294,14448,20841
34295,18550,16470
34296,19275,18739
34297,8398,17076
34298,5722,1036
34299,3319,5591
34300,268,20779
34301,763,17990
34302,10949,1744
34303,19751,9856
34304,19879,22445
34305,1568,17998
34306,1093,12559
34307,10887,10871
34308,18195,18973
34309,8790,11755
34310,16797,12309
34311,9168,19885
34312,2297,11860
34313,13596,19163
34314,11479,12587
34315,11902,4698
34316,9564,19194
34317,19346,8127
34318,16514,14962
34319,16079,13420
34320,15633,11099
34321,20667,20386
34322,2716,20842
34323,21134,14320
34324,15365,19738
34325,21114,5606
34326,1367,2132
34327,3181,15590
34328,20156,3426
34329,5902,8671
34330,8037,15527
34331,6484,15087
34332,2009,10532
34333,2997,16500
34334,12944,18072
34335,13971,1430
34336,10062,15476
34337,17567,18906
34338,20863,12171
34339,21103,10539
34340,18106,7454
34341,4614,9900
34342,8040,21661
34343,6326,21911
34344,12653,15142
34345,6090,17606
34346,12450,8528
34347,19255,14306
34348,9088,20508
34349,92,2993
34350,10951,6841
34351,6821,6623
34352,19890,546
34353,996,6995
34354,1896,15627
34355,4489,14391
34356,22282,21520
34357,21368,13037
34358,16195,1186
34359,1346,10962
34360,20483,19635
34361,11228,17985
34362,15815,7278
34363,21558,13666
34364,19586,7053
34365,6397,16654
34366,20817,19430
34367,8851,7577
34368,21749,2814
34369,11444,15243
34370,15534,21693
34371,4282,8040
34372,4996,11326
34373,19914,6690
34374,4260,17029
34375,12632,19735
34376,13617,9951
34377,15272,9428
34378,8855,13869
34379,4905,220
34380,19451,16757
34381,9213,8277
34382,22092,6029
34383,9436,21605
34384,14380,20762
34385,20135,10870
34386,12146,15598
34387,10600,13945
34388,9144,2453
34389,7507,11629
34390,2256,3142
34391,10898,8484
34392,8763,21934
34393,9283,18309
34394,8659,2113
34395,11921,6215
34396,4502,11657
34397,15395,7006
34398,8561,2393
34399,5455,20147
34400,15170,3724
34401,2802,16755
34402,19369,62
34403,17734,16701
34404,21400,2463
34405,4258,797
34406,4,1619
34407,11001,4147
34408,16828,5492
34409,12203,13146
34410,13630,9200
34411,633,5343
34412,21529,19254
34413,13383,12468
34414,5314,5761
34415,19096,8242
34416,13659,14780
34417,4063,19851
34418,1954,21557
34419,3353,4709
34420,12622,10074
34421,21015,2144
34422,2373,5648
34423,13510,933
34424,1198,20156
34425,21502,21124
34426,13815,19653
34427,9468,16727
34428,16707,994
34429,15243,19040
34430,21037,11623
34431,20222,19087
34432,21771,299
34433,20008,20094
34434,17924,22329
34435,8592,1948
34436,22229,6639
34437,6,17578
34438,13004,21268
34439,19723,19594
34440,2541,13764
34441,15941,7928
34442,6915,12254
34443,17056,6542
34444,18777,19082
34445,6189,21526
34446,1031,22202
34447,7083,2394
34448,1319,19760
34449,4178,11457
34450,16026,17402
34451,11938,12177
34452,5971,3425
34453,7708,21170
34454,699,22247
34455,4780,16575
34456,15824,13226
34457,13019,8468
34458,12646,9238
34459,12187,20449
34460,8553,3444
34461,21754,3700
34462,13554,20327
34463,12764,21567
34464,6109,17277
34465,10620,7964
34466,21052,4671
34467,17501,5726
34468,4892,4617
34469,3071,6991
34470,10262,21062
34471,12131,9846
34472,11452,1630
34473,14816,14504
34474,19134,20638
34475,8905,15129
34476,12907,5420
34477,9576,17210
34478,17465,18404
34479,11313,1923
34480,6687,1260
34481,2614,9047
34482,22385,18749
34483,690,2177
34484,21600,12151
34485,19586,8028
34486,3702,11562
34487,18506,17130
34488,8624,8371
34489,4701,13947
34490,13790,21754
34491,2253,11312
34492,14794,12267
34493,17028,22070
34494,15181,13870
34495,8880,13486
34496,7849,4883
34497,8083,12682
34498,17090,6557
34499,19059,10667
34500,9781,9706
34501,18827,5363
34502,20699,8176
34503,9116,3480
34504,7330,5982
34505,5420,12983
34506,10747,15791
34507,461,1277
34508,15920,1212
34509,21782,14666
34510,3243,9040
34511,3801,12732
34512,18827,21901
34513,19360,18196
34514,13245,15431
34515,586,3873
34516,733,12157
34517,2812,7301
34518,1788,14161
34519,16092,12547
34520,4566,4285
34521,4194,3139
34522,7064,10877
34523,20505,14453
34524,10471,1869
34525,6774,2168
34526,19333,20072
34527,7607,11351
34528,11216,2120
34529,5269,19569
34530,20521,20519
34531,9163,11916
34532,5876,12916
34533,7006,16165
34534,18414,764
34535,16676,20126
34536,3304,5410
34537,22418,22448
34538,17871,12346
34539,4983,2894
34540,8298,6473
34541,13485,14645
34542,13554,2007
34543,15887,10585
34544,11475,8190
34545,18241,10227
34546,1712,20648
34547,7973,12808
34548,12151,10953
34549,10582,7912
34550,13498,8696
34551,1983,15067
34552,3985,1734
34553,17833,3692
34554,18368,21822
34555,2972,1793
34556,12512,10140
34557,19981,15647
34558,612,17920
34559,5146,7277
34560,16797,12608
34561,10746,17644
34562,10279,16136
34563,12381,583
34564,7121,2353
34565,17915,8454
34566,1537,1106
34567,3846,1930
34568,7822,16264
34569,890,1406
34570,5471,11730
34571,18567,14103
34572,11303,16539
34573,14885,18964
34574,2998,532
34575,4731,10375
34576,20125,1890
34577,13151,21249
34578,9961,1736
34579,5763,9949
34580,14944,5949
34581,18919,20609
34582,406,7149
34583,13696,18305
34584,546,9243
34585,797,15124
34586,14171,13052
34587,11981,19578
34588,20756,4926
34589,8538,11753
34590,20502,10209
34591,10547,18424
34592,10337,3201
34593,21083,17913
34594,2755,176
34595,10975,5455
34596,1865,7415
34597,1629,834
34598,15905,8170
34599,10050,19027
34600,8322,3432
34601,19465,19872
34602,2580,18417
34603,7990,30
34604,21276,21382
34605,10892,1516
34606,3715,12824
34607,13976,2390
34608,7136,20078
34609,7048,500
34610,16178,15131
34611,14184,17262
34612,12242,13668
34613,16694,7719
34614,7248,17989
34615,14505,6011
34616,4174,12167
34617,2114,1921
34618,1180,21348
34619,20073,2665
34620,17345,10839
34621,12106,11892
34622,13769,12747
34623,7757,7335
34624,11591,8079
34625,20787,5599
34626,13430,14716
34627,21236,17556
34628,15053,20126
34629,5141,8716
34630,7832,10047
34631,104,7530
34632,17299,8870
34633,13558,444
34634,5095,21077
34635,20273,16846
34636,14561,16184
34637,8691,6483
34638,1893,1622
34639,1641,14172
34640,18747,12662
34641,12251,17392
34642,13339,16746
34643,2176,2106
34644,18755,20341
34645,2882,7899
34646,21866,17125
34647,14422,4788
34648,7544,2962
34649,9742,22379
34650,7864,18661
34651,4004,20543
34652,8989,513
34653,12074,19689
34654,8946,1515
34655,21365,19656
34656,16825,12575
34657,7956,17252
34658,7820,2753
34659,7606,11055
34660,19217,4990
34661,16335,14428
34662,841,7
34663,21202,4314
34664,13326,6153
34665,15134,21041
34666,16701,18336
34667,4656,1299
34668,8602,15396
34669,5315,4052
34670,8692,16718
34671,21417,4707
34672,6958,17571
34673,18176,4625
34674,15988,16264
34675,4411,6273
34676,876,10805
34677,10781,19790
34678,10221,5458
34679,12328,16539
34680,5768,9836
34681,6357,13183
34682,12702,4748
34683,20833,3737
34684,10272,17804
34685,2281,12374
34686,20357,9509
34687,7458,19244
34688,10700,8059
34689,21175,3838
34690,3980,1041
34691,9053,20782
34692,6625,16304
34693,8003,18438
34694,10041,20093
34695,10838,8006
34696,21961,20897
34697,13169,16556
34698,18249,2805
34699,2703,9183
34700,12056,9216
34701,9659,477
34702,14330,7778
34703,13157,13064
34704,4258,2366
34705,878,7935
34706,5147,11705
34707,19774,4732
34708,4686,8081
34709,2435,15729
34710,13776,6666
34711,8473,3895
34712,20671,7531
34713,361,14942
34714,8088,8319
34715,11361,11791
34716,8284,17341
34717,21643,22167
34718,12805,18939
34719,9678,5534
34720,3968,19725
34721,673,14698
34722,18002,15104
34723,17530,15530
34724,17656,21184
34725,12596,18071
34726,8211,20515
34727,13326,16825
34728,8374,5214
34729,6290,5175
34730,12258,3167
34731,18478,19692
34732,7729,17194
34733,7634,16717
34734,11903,5984
34735,2040,13181
34736,3961,1060
34737,13187,15796
34738,9506,22144
34739,931,2178
34740,466,467
34741,10169,17907
34742,1614,1809
34743,6134,15463
34744,20008,18854
34745,15236,16029
34746,12373,21422
34747,3008,6849
34748,712,17808
34749,16414,2729
34750,11586,20612
34751,10574,19403
34752,18194,7776
34753,20688,19517
34754,8591,20873
34755,12050,11824
34756,2609,6886
34757,8272,16515
34758,13598,15358
34759,2924,19074
34760,9795,10411
34761,17732,15715
34762,8817,2034
34763,19218,21135
34764,13303,1892
34765,6443,2523
34766,13812,4061
34767,21677,13635
34768,7987,18232
34769,4747,9376
34770,20480,12802
34771,13007,12199
34772,19422,9961
34773,3755,14667
34774,21068,2466
34775,15477,15206
34776,9574,5581
34777,13249,3882
34778,6798,3291
34779,18528,18242
34780,4517,4573
34781,6595,12617
34782,363,12833
34783,16236,12956
34784,1844,6595
34785,15991,14652
34786,3997,19082
34787,10620,14091
34788,22307,21558
34789,7260,20196
34790,13564,20835
34791,13680,9689
34792,1614,18758
34793,12058,5835
34794,19189,7403
34795,1346,19940
34796,13197,17175
34797,15052,4312
34798,11756,11520
34799,20623,8737
34800,14135,9114
34801,1433,9951
34802,7321,18518
34803,3934,21253
34804,19532,9849
34805,3959,18929
34806,1950,19653
34807,4546,22053
34808,20870,17864
34809,6244,8026
34810,7983,12094
34811,17224,9096
34812,9160,13474
34813,4170,14042
34814,18017,11804
34815,6863,20254
34816,14198,14585
34817,7676,13732
34818,9069,21020
34819,10109,12789
34820,7571,13033
34821,4661,10245
34822,1973,16654
34823,9544,2408
34824,13282,6501
34825,2562,5686
34826,11794,12896
34827,15460,1967
34828,21450,20575
34829,2453,17886
34830,9094,6737
34831,12060,19548
34832,16733,6143
34833,20065,20638
34834,8790,3351
34835,234,12691
34836,17145,9343
34837,14955,7819
34838,17912,1713
34839,21864,22408
34840,12309,21125
34841,21416,12594
34842,11184,210
34843,18604,4852
34844,9184,5938
34845,14502,14353
34846,5259,19980
34847,21725,12116
34848,689,1883
34849,9833,6253
34850,9738,7432
34851,10730,21880
34852,13474,13731
34853,7413,16902
34854,20424,3076
34855,17692,4282
34856,10956,11783
34857,4003,15332
34858,14075,17572
34859,14012,15217
34860,11346,20694
34861,7539,3653
34862,18218,21343
34863,2047,8432
34864,6962,13926
34865,16513,8552
34866,22102,2315
34867,9745,13556
34868,13415,10194
34869,13063,12855
34870,5659,529
34871,10117,16202
34872,6840,15230
34873,20620,13058
34874,11584,22438
34875,17228,14073
34876,18774,7070
34877,11918,394
34878,6841,7592
34879,161,9780
34880,19127,3298
34881,14573,7623
34882,19715,5432
34883,12500,11307
34884,19903,4799
34885,2590,3175
34886,8696,18136
34887,11575,14144
34888,9700,16289
34889,7646,19724
34890,4742,5930
34891,2320,16796
34892,16069,14498
34893,17104,11841
34894,4654,18608
34895,14107,15943
34896,19632,14045
34897,62,9484
34898,20030,11615
34899,3373,4113
34900,4825,4909
34901,18305,13067
34902,7688,7139
34903,21493,13362
34904,12211,16990
34905,19977,6030
34906,6661,7866
34907,9613,13818
34908,1149,14737
34909,16370,3956
34910,18885,8431
34911,237,4558
34912,9241,12988
34913,4717,6854
34914,3846,11512
34915,12397,5462
34916,9946,18369
34917,3023,12344
34918,4068,20823
34919,7440,13578
34920,12149,503
34921,6842,4990
34922,4698,5712
34923,13376,16441
34924,6011,737
34925,5336,3588
34926,11228,19594
34927,5007,4431
34928,20062,19829
34929,21435,18324
34930,15096,17580
34931,10285,6741
34932,11863,16997
34933,15129,2991
34934,17727,6285
34935,12038,10205
34936,14080,1675
34937,22070,3321
34938,7016,15145
34939,10821,2277
34940,19523,3122
34941,21180,5896
34942,21793,3692
34943,10585,18083
34944,1027,592
34945,2572,11791
